"Data","Ostatnio","Otwarcie","Max.","Min.","Zmiana%"
"10.02.2022","4,2435","4,2583","4,2628","4,2386","-0,14%"
"09.02.2022","4,2495","4,2886","4,2957","4,2494","-0,81%"
"08.02.2022","4,2842","4,2902","4,3107","4,2828","-0,04%"
"07.02.2022","4,2858","4,3087","4,3166","4,2892","-0,43%"
"04.02.2022","4,3042","4,3155","4,3261","4,2865","-0,13%"
"03.02.2022","4,3097","4,3726","4,3790","4,2996","-1,31%"
"02.02.2022","4,3669","4,4001","4,4095","4,3623","-0,63%"
"01.02.2022","4,3946","4,4005","4,4186","4,3934","-0,03%"
"31.01.2022","4,3960","4,4176","4,4279","4,3888","-0,31%"
"28.01.2022","4,4097","4,3960","4,4323","4,3889","0,44%"
"27.01.2022","4,3903","4,4146","4,4331","4,3742","-0,46%"
"26.01.2022","4,4108","4,4146","4,4300","4,4026","0,00%"
"25.01.2022","4,4108","4,4114","4,4426","4,4018","0,07%"
"24.01.2022","4,4077","4,3744","4,4313","4,3662","0,74%"
"21.01.2022","4,3754","4,3639","4,3984","4,3540","0,37%"
"20.01.2022","4,3592","4,3551","4,3681","4,3436","0,22%"
"19.01.2022","4,3496","4,3615","4,3797","4,3477","-0,18%"
"18.01.2022","4,3576","4,3394","4,3714","4,3313","0,54%"
"17.01.2022","4,3342","4,3491","4,3579","4,3282","-0,19%"
"14.01.2022","4,3425","4,3510","4,3626","4,3389","-0,10%"
"13.01.2022","4,3468","4,3266","4,3572","4,3182","0,59%"
"12.01.2022","4,3214","4,3229","4,3428","4,3155","0,08%"
"11.01.2022","4,3181","4,3235","4,3357","4,3172","-0,01%"
"10.01.2022","4,3187","4,3535","4,3644","4,3190","-0,74%"
"07.01.2022","4,3511","4,3769","4,3825","4,3474","-0,45%"
"06.01.2022","4,3708","4,4096","4,4193","4,3722","-0,74%"
"05.01.2022","4,4034","4,4137","4,4223","4,3934","-0,17%"
"04.01.2022","4,4110","4,4082","4,4246","4,4038","0,16%"
"03.01.2022","4,4038","4,4281","4,4409","4,4060","-0,31%"
"31.12.2021","4,4176","4,4376","4,4531","4,4175","-0,32%"
"30.12.2021","4,4318","4,4277","4,4468","4,4191","0,22%"
"29.12.2021","4,4219","4,4349","4,4433","4,4232","-0,16%"
"28.12.2021","4,4289","4,4298","4,4414","4,4212","0,15%"
"27.12.2021","4,4224","4,4406","4,4538","4,4214","-0,26%"
"24.12.2021","4,4339","4,4519","4,4615","4,4314","-0,26%"
"23.12.2021","4,4456","4,4467","4,4605","4,4353","0,10%"
"22.12.2021","4,4412","4,4319","4,4517","4,4256","0,32%"
"21.12.2021","4,4269","4,4567","4,4609","4,4290","-0,48%"
"20.12.2021","4,4484","4,4595","4,4683","4,4423","-0,15%"
"17.12.2021","4,4552","4,4479","4,4658","4,4388","0,28%"
"16.12.2021","4,4426","4,4250","4,4521","4,4196","0,52%"
"15.12.2021","4,4196","4,4478","4,4588","4,4208","-0,52%"
"14.12.2021","4,4429","4,4538","4,4696","4,4376","-0,14%"
"13.12.2021","4,4492","4,4305","4,4616","4,4163","0,56%"
"10.12.2021","4,4246","4,4141","4,4443","4,4040","0,39%"
"09.12.2021","4,4076","4,4179","4,4359","4,3973","-0,10%"
"08.12.2021","4,4121","4,3956","4,4265","4,3839","0,51%"
"07.12.2021","4,3896","4,3973","4,4250","4,3910","-0,01%"
"06.12.2021","4,3901","4,4307","4,4383","4,3939","-0,74%"
"03.12.2021","4,4227","4,4220","4,4446","4,4068","0,13%"
"02.12.2021","4,4169","4,4362","4,4447","4,3957","-0,33%"
"01.12.2021","4,4317","4,4709","4,4770","4,4232","-0,74%"
"30.11.2021","4,4648","4,4896","4,5016","4,4638","-0,45%"
"29.11.2021","4,4852","4,5047","4,5184","4,4871","-0,23%"
"26.11.2021","4,4956","4,4559","4,5265","4,4520","1,06%"
"25.11.2021","4,4486","4,4691","4,4777","4,4481","-0,33%"
"24.11.2021","4,4635","4,4811","4,4882","4,4465","-0,28%"
"23.11.2021","4,4760","4,4889","4,5083","4,4708","-0,19%"
"22.11.2021","4,4845","4,4833","4,5174","4,4692","0,14%"
"19.11.2021","4,4783","4,4337","4,4900","4,4247","1,12%"
"18.11.2021","4,4289","4,4359","4,4500","4,4188","-0,06%"
"17.11.2021","4,4314","4,4229","4,4392","4,4079","0,31%"
"16.11.2021","4,4178","4,4124","4,4322","4,4050","0,24%"
"15.11.2021","4,4074","4,4000","4,4212","4,3857","0,33%"
"12.11.2021","4,3929","4,3972","4,4113","4,3836","0,01%"
"11.11.2021","4,3924","4,3752","4,4019","4,3656","0,48%"
"10.11.2021","4,3714","4,3461","4,3832","4,3410","0,72%"
"09.11.2021","4,3400","4,3409","4,3547","4,3291","0,10%"
"08.11.2021","4,3355","4,3548","4,3649","4,3308","-0,41%"
"05.11.2021","4,3532","4,3647","4,3882","4,3486","-0,01%"
"04.11.2021","4,3536","4,3278","4,3731","4,3219","0,71%"
"03.11.2021","4,3231","4,3519","4,3609","4,3248","-0,53%"
"02.11.2021","4,3463","4,3749","4,3857","4,3405","-0,55%"
"01.11.2021","4,3703","4,3513","4,3808","4,3477","0,49%"
"29.10.2021","4,3490","4,3426","4,3689","4,3342","0,26%"
"28.10.2021","4,3379","4,3376","4,3526","4,3233","0,11%"
"27.10.2021","4,3330","4,3180","4,3484","4,3140","0,46%"
"26.10.2021","4,3131","4,3208","4,3264","4,3018","-0,10%"
"25.10.2021","4,3175","4,3142","4,3345","4,2948","0,16%"
"22.10.2021","4,3108","4,3126","4,3232","4,3054","0,07%"
"21.10.2021","4,3076","4,2803","4,3206","4,2731","0,77%"
"20.10.2021","4,2747","4,2636","4,2902","4,2533","0,41%"
"19.10.2021","4,2573","4,2769","4,2839","4,2600","-0,35%"
"18.10.2021","4,2723","4,2651","4,2856","4,2503","0,18%"
"15.10.2021","4,2645","4,2668","4,2762","4,2484","0,08%"
"14.10.2021","4,2609","4,2675","4,2899","4,2620","-0,04%"
"13.10.2021","4,2625","4,2693","4,2832","4,2601","-0,04%"
"12.10.2021","4,2643","4,2827","4,2895","4,2588","-0,33%"
"11.10.2021","4,2783","4,2899","4,3089","4,2710","-0,12%"
"08.10.2021","4,2833","4,2713","4,3116","4,2642","0,38%"
"07.10.2021","4,2672","4,2439","4,2741","4,2345","0,65%"
"06.10.2021","4,2398","4,2787","4,3092","4,2404","-0,83%"
"05.10.2021","4,2754","4,2763","4,2972","4,2602","0,10%"
"04.10.2021","4,2710","4,2386","4,2832","4,2249","0,83%"
"01.10.2021","4,2360","4,2710","4,2821","4,2378","-0,72%"
"30.09.2021","4,2669","4,2767","4,2888","4,2366","-0,07%"
"29.09.2021","4,2697","4,2674","4,2856","4,2625","0,11%"
"28.09.2021","4,2648","4,2459","4,2835","4,2375","0,56%"
"27.09.2021","4,2409","4,2527","4,2578","4,2244","-0,01%"
"24.09.2021","4,2413","4,2519","4,2628","4,2393","-0,16%"
"23.09.2021","4,2482","4,2690","4,2743","4,2396","-0,39%"
"22.09.2021","4,2649","4,2673","4,2857","4,2559","0,06%"
"21.09.2021","4,2623","4,2324","4,2780","4,2242","0,80%"
"20.09.2021","4,2283","4,2024","4,2409","4,1933","0,83%"
"17.09.2021","4,1935","4,1908","4,2059","4,1846","0,16%"
"16.09.2021","4,1869","4,2000","4,2150","4,1856","-0,20%"
"15.09.2021","4,1951","4,1878","4,2087","4,1817","0,33%"
"14.09.2021","4,1813","4,1776","4,1961","4,1720","0,20%"
"13.09.2021","4,1729","4,1909","4,1983","4,1737","-0,36%"
"10.09.2021","4,1879","4,1911","4,1988","4,1792","0,03%"
"09.09.2021","4,1868","4,1473","4,1979","4,1436","1,04%"
"08.09.2021","4,1438","4,1417","4,1602","4,1361","0,15%"
"07.09.2021","4,1375","4,1651","4,1759","4,1375","-0,54%"
"06.09.2021","4,1599","4,1545","4,1703","4,1448","0,30%"
"03.09.2021","4,1475","4,1569","4,1647","4,1452","-0,13%"
"02.09.2021","4,1528","4,1599","4,1681","4,1476","-0,05%"
"01.09.2021","4,1547","4,1854","4,1888","4,1506","-0,63%"
"31.08.2021","4,1810","4,2169","4,2237","4,1765","-0,73%"
"30.08.2021","4,2119","4,2552","4,2618","4,2108","-0,95%"
"27.08.2021","4,2521","4,2422","4,2619","4,2328","0,32%"
"26.08.2021","4,2386","4,2515","4,2607","4,2319","-0,21%"
"25.08.2021","4,2477","4,2646","4,2704","4,2483","-0,28%"
"24.08.2021","4,2595","4,2765","4,2857","4,2582","-0,31%"
"23.08.2021","4,2727","4,2765","4,2831","4,2586","0,13%"
"20.08.2021","4,2670","4,2733","4,2923","4,2658","-0,02%"
"19.08.2021","4,2677","4,2422","4,2913","4,2382","0,70%"
"18.08.2021","4,2382","4,2618","4,2670","4,2340","-0,47%"
"17.08.2021","4,2584","4,2455","4,2684","4,2372","0,40%"
"16.08.2021","4,2415","4,2287","4,2557","4,2210","0,40%"
"13.08.2021","4,2245","4,2259","4,2374","4,2139","0,11%"
"12.08.2021","4,2197","4,2322","4,2474","4,2179","-0,18%"
"11.08.2021","4,2271","4,2319","4,2465","4,2247","-0,00%"
"10.08.2021","4,2272","4,2246","4,2438","4,2169","0,16%"
"09.08.2021","4,2205","4,2526","4,2592","4,2222","-0,70%"
"06.08.2021","4,2501","4,2328","4,2572","4,2254","0,53%"
"05.08.2021","4,2276","4,2350","4,2581","4,2277","-0,04%"
"04.08.2021","4,2295","4,2480","4,2514","4,2224","-0,28%"
"03.08.2021","4,2415","4,2411","4,2513","4,2321","0,13%"
"02.08.2021","4,2359","4,2501","4,2561","4,2301","-0,19%"
"30.07.2021","4,2439","4,2428","4,2579","4,2330","0,11%"
"29.07.2021","4,2392","4,2650","4,2696","4,2391","-0,48%"
"28.07.2021","4,2598","4,2549","4,2706","4,2473","0,19%"
"27.07.2021","4,2519","4,2483","4,2619","4,2368","0,19%"
"26.07.2021","4,2437","4,2259","4,2543","4,2185","0,54%"
"23.07.2021","4,2208","4,2208","4,2295","4,2099","0,13%"
"22.07.2021","4,2154","4,2290","4,2382","4,2049","-0,19%"
"21.07.2021","4,2236","4,2287","4,2441","4,2221","0,01%"
"20.07.2021","4,2231","4,2439","4,2536","4,2269","-0,38%"
"19.07.2021","4,2394","4,2239","4,2498","4,2132","0,51%"
"16.07.2021","4,2178","4,2270","4,2329","4,2140","-0,10%"
"15.07.2021","4,2220","4,2137","4,2407","4,2109","0,31%"
"14.07.2021","4,2090","4,2320","4,2488","4,2130","-0,43%"
"13.07.2021","4,2270","4,1954","4,2358","4,1895","0,88%"
"12.07.2021","4,1903","4,1824","4,2041","4,1762","0,12%"
"09.07.2021","4,1854","4,1898","4,2022","4,1821","0,07%"
"08.07.2021","4,1826","4,1551","4,2064","4,1424","0,83%"
"07.07.2021","4,1483","4,1300","4,1593","4,1223","0,57%"
"06.07.2021","4,1247","4,1157","4,1332","4,1074","0,40%"
"05.07.2021","4,1084","4,1284","4,1372","4,1072","-0,32%"
"02.07.2021","4,1216","4,1196","4,1449","4,1093","0,14%"
"01.07.2021","4,1157","4,1227","4,1289","4,1041","-0,03%"
"30.06.2021","4,1168","4,1267","4,1297","4,1091","-0,12%"
"29.06.2021","4,1217","4,1054","4,1292","4,0988","0,50%"
"28.06.2021","4,1010","4,1209","4,1291","4,1017","-0,42%"
"25.06.2021","4,1184","4,1258","4,1311","4,1101","-0,08%"
"24.06.2021","4,1218","4,1372","4,1476","4,1164","-0,26%"
"23.06.2021","4,1325","4,1180","4,1470","4,1117","0,46%"
"22.06.2021","4,1136","4,1380","4,1547","4,1140","-0,49%"
"21.06.2021","4,1338","4,1592","4,1811","4,1311","-0,42%"
"18.06.2021","4,1512","4,1735","4,1782","4,1494","-0,44%"
"17.06.2021","4,1694","4,1536","4,1757","4,1456","0,51%"
"16.06.2021","4,1482","4,1581","4,1642","4,1293","-0,14%"
"15.06.2021","4,1539","4,1376","4,1656","4,1356","0,53%"
"14.06.2021","4,1322","4,1351","4,1515","4,1207","-0,02%"
"11.06.2021","4,1330","4,1052","4,1430","4,0991","0,84%"
"10.06.2021","4,0986","4,1011","4,1186","4,0879","0,04%"
"09.06.2021","4,0968","4,0880","4,1049","4,0729","0,30%"
"08.06.2021","4,0845","4,0844","4,1006","4,0772","0,17%"
"07.06.2021","4,0775","4,0778","4,0898","4,0666","0,17%"
"04.06.2021","4,0704","4,0718","4,0898","4,0627","0,05%"
"03.06.2021","4,0683","4,0663","4,0749","4,0555","0,15%"
"02.06.2021","4,0622","4,0707","4,0793","4,0602","-0,09%"
"01.06.2021","4,0659","4,0725","4,0808","4,0595","-0,00%"
"31.05.2021","4,0660","4,0868","4,0936","4,0696","-0,42%"
"28.05.2021","4,0832","4,1049","4,1111","4,0813","-0,45%"
"27.05.2021","4,1018","4,1088","4,1188","4,0837","-0,05%"
"26.05.2021","4,1038","4,0855","4,1158","4,0823","0,51%"
"25.05.2021","4,0830","4,0890","4,0971","4,0775","-0,08%"
"24.05.2021","4,0862","4,1111","4,1143","4,0876","-0,48%"
"21.05.2021","4,1061","4,0946","4,1160","4,0893","0,37%"
"20.05.2021","4,0911","4,1088","4,1172","4,0876","-0,33%"
"19.05.2021","4,1048","4,1207","4,1259","4,0974","-0,26%"
"18.05.2021","4,1154","4,1247","4,1383","4,1164","-0,14%"
"17.05.2021","4,1211","4,1399","4,1519","4,1220","-0,33%"
"14.05.2021","4,1349","4,1363","4,1512","4,1251","0,07%"
"13.05.2021","4,1321","4,1498","4,1563","4,1291","-0,31%"
"12.05.2021","4,1448","4,1465","4,1568","4,1305","0,12%"
"11.05.2021","4,1398","4,1731","4,1792","4,1329","-0,66%"
"10.05.2021","4,1674","4,1563","4,1827","4,1342","0,46%"
"07.05.2021","4,1483","4,1757","4,1904","4,1493","-0,51%"
"06.05.2021","4,1695","4,1710","4,1964","4,1646","0,07%"
"05.05.2021","4,1667","4,1523","4,1842","4,1450","0,46%"
"04.05.2021","4,1477","4,1363","4,1639","4,1239","0,40%"
"03.05.2021","4,1313","4,1511","4,1599","4,1253","-0,39%"
"30.04.2021","4,1474","4,1490","4,1637","4,1326","0,07%"
"29.04.2021","4,1444","4,1502","4,1602","4,1347","-0,05%"
"28.04.2021","4,1466","4,1386","4,1620","4,1281","0,27%"
"27.04.2021","4,1353","4,1248","4,1498","4,1167","0,34%"
"26.04.2021","4,1212","4,1236","4,1339","4,1136","0,12%"
"23.04.2021","4,1164","4,1409","4,1474","4,1182","-0,53%"
"22.04.2021","4,1384","4,1271","4,1465","4,1216","0,40%"
"21.04.2021","4,1221","4,1272","4,1410","4,1229","-0,07%"
"20.04.2021","4,1249","4,1333","4,1384","4,1210","-0,11%"
"19.04.2021","4,1296","4,1238","4,1412","4,1184","0,36%"
"16.04.2021","4,1149","4,1216","4,1371","4,1168","-0,05%"
"15.04.2021","4,1171","4,1210","4,1319","4,1129","0,01%"
"14.04.2021","4,1166","4,1469","4,1542","4,1151","-0,63%"
"13.04.2021","4,1429","4,1251","4,1579","4,1138","0,55%"
"12.04.2021","4,1201","4,1156","4,1328","4,1066","0,22%"
"09.04.2021","4,1109","4,1234","4,1399","4,1100","-0,20%"
"08.04.2021","4,1190","4,1458","4,1505","4,1202","-0,53%"
"07.04.2021","4,1409","4,1553","4,1719","4,1318","-0,26%"
"06.04.2021","4,1516","4,1483","4,1644","4,1377","0,23%"
"05.04.2021","4,1420","4,1462","4,1665","4,1363","-0,01%"
"02.04.2021","4,1423","4,1343","4,1623","4,1269","0,27%"
"01.04.2021","4,1313","4,1841","4,1908","4,1333","-1,17%"
"31.03.2021","4,1800","4,2194","4,2253","4,1769","-0,84%"
"30.03.2021","4,2153","4,2199","4,2343","4,1986","0,00%"
"29.03.2021","4,2153","4,1914","4,2312","4,1776","0,76%"
"26.03.2021","4,1834","4,1918","4,2000","4,1703","-0,10%"
"25.03.2021","4,1876","4,1879","4,2041","4,1804","0,07%"
"24.03.2021","4,1847","4,1734","4,1932","4,1672","0,36%"
"23.03.2021","4,1695","4,1721","4,1792","4,1573","0,05%"
"22.03.2021","4,1675","4,1628","4,1899","4,1613","0,02%"
"19.03.2021","4,1667","4,1830","4,1894","4,1652","-0,28%"
"18.03.2021","4,1782","4,1590","4,1874","4,1540","0,55%"
"17.03.2021","4,1552","4,1760","4,1852","4,1568","-0,42%"
"16.03.2021","4,1729","4,1466","4,1776","4,1427","0,69%"
"15.03.2021","4,1441","4,1267","4,1523","4,1202","0,58%"
"12.03.2021","4,1204","4,1359","4,1515","4,1209","-0,35%"
"11.03.2021","4,1349","4,1240","4,1490","4,1126","0,39%"
"10.03.2021","4,1190","4,1371","4,1501","4,1212","-0,36%"
"09.03.2021","4,1337","4,1430","4,1483","4,1234","-0,16%"
"08.03.2021","4,1402","4,1427","4,1543","4,1276","0,26%"
"05.03.2021","4,1296","4,1055","4,1563","4,0981","0,69%"
"04.03.2021","4,1012","4,0967","4,1077","4,0816","0,19%"
"03.03.2021","4,0936","4,1038","4,1191","4,0908","-0,24%"
"02.03.2021","4,1034","4,1097","4,1304","4,0978","-0,12%"
"01.03.2021","4,1083","4,1199","4,1352","4,1055","-0,17%"
"26.02.2021","4,1153","4,1072","4,1280","4,0965","0,32%"
"25.02.2021","4,1020","4,0853","4,1083","4,0640","0,50%"
"24.02.2021","4,0817","4,0978","4,1121","4,0789","-0,31%"
"23.02.2021","4,0943","4,1272","4,1315","4,0957","-0,71%"
"22.02.2021","4,1234","4,1283","4,1391","4,1116","-0,03%"
"19.02.2021","4,1247","4,1446","4,1476","4,1223","-0,38%"
"18.02.2021","4,1404","4,1504","4,1594","4,1354","-0,17%"
"17.02.2021","4,1474","4,1625","4,1738","4,1466","-0,26%"
"16.02.2021","4,1581","4,1533","4,1680","4,1487","0,24%"
"15.02.2021","4,1483","4,1625","4,1663","4,1460","-0,19%"
"12.02.2021","4,1561","4,1708","4,1810","4,1566","-0,27%"
"11.02.2021","4,1672","4,1638","4,1771","4,1572","0,17%"
"10.02.2021","4,1600","4,1382","4,1684","4,1334","0,60%"
"09.02.2021","4,1351","4,1333","4,1479","4,1290","0,13%"
"08.02.2021","4,1296","4,1360","4,1515","4,1273","-0,11%"
"05.02.2021","4,1341","4,1601","4,1688","4,1354","-0,56%"
"04.02.2021","4,1575","4,1464","4,1677","4,1407","0,33%"
"03.02.2021","4,1437","4,1472","4,1636","4,1346","-0,04%"
"02.02.2021","4,1452","4,1698","4,1748","4,1354","-0,50%"
"01.02.2021","4,1660","4,1849","4,1902","4,1598","-0,31%"
"29.01.2021","4,1791","4,2153","4,2252","4,1772","-0,77%"
"28.01.2021","4,2117","4,2255","4,2407","4,2112","-0,25%"
"27.01.2021","4,2224","4,2154","4,2390","4,2084","0,26%"
"26.01.2021","4,2113","4,2094","4,2264","4,2041","0,14%"
"25.01.2021","4,2055","4,2116","4,2201","4,2035","-0,06%"
"22.01.2021","4,2082","4,2080","4,2211","4,2004","0,15%"
"21.01.2021","4,2019","4,2101","4,2174","4,1998","-0,02%"
"20.01.2021","4,2026","4,2071","4,2211","4,1950","-0,04%"
"19.01.2021","4,2041","4,2196","4,2246","4,1986","-0,19%"
"18.01.2021","4,2122","4,2207","4,2332","4,2073","0,02%"
"15.01.2021","4,2114","4,2067","4,2301","4,2023","0,22%"
"14.01.2021","4,2023","4,2064","4,2196","4,1934","0,05%"
"13.01.2021","4,2003","4,1778","4,2129","4,1741","0,63%"
"12.01.2021","4,1741","4,1855","4,1916","4,1695","-0,17%"
"11.01.2021","4,1813","4,1719","4,1922","4,1606","0,41%"
"08.01.2021","4,1641","4,1597","4,1816","4,1512","0,22%"
"07.01.2021","4,1549","4,1792","4,1851","4,1430","-0,43%"
"06.01.2021","4,1729","4,1961","4,2026","4,1668","-0,44%"
"05.01.2021","4,1913","4,2182","4,2279","4,1915","-0,53%"
"04.01.2021","4,2136","4,2413","4,2418","4,1800","-0,16%"
"01.01.2021","4,2203","4,2163","4,2267","4,1543","0,27%"
"31.12.2020","4,2090","4,2281","4,2720","4,1985","-0,27%"
"30.12.2020","4,2206","4,1894","4,2423","4,1557","0,90%"
"29.12.2020","4,1831","4,1402","4,2198","4,1242","1,15%"
"28.12.2020","4,1356","4,1578","4,1669","4,1168","-0,39%"
"25.12.2020","4,1517","4,1499","4,1687","4,1416","0,24%"
"24.12.2020","4,1419","4,1616","4,1679","4,1371","-0,34%"
"23.12.2020","4,1562","4,1645","4,1730","4,1399","-0,09%"
"22.12.2020","4,1601","4,1423","4,1720","4,1350","0,57%"
"21.12.2020","4,1366","4,1227","4,1860","4,1175","0,30%"
"18.12.2020","4,1244","4,0915","4,1656","4,0855","0,91%"
"17.12.2020","4,0871","4,1061","4,1164","4,0869","-0,34%"
"16.12.2020","4,1010","4,1262","4,1323","4,1045","-0,49%"
"15.12.2020","4,1213","4,1227","4,1374","4,1081","0,10%"
"14.12.2020","4,1172","4,1319","4,1438","4,1087","-0,16%"
"11.12.2020","4,1236","4,1182","4,1345","4,1044","0,34%"
"10.12.2020","4,1096","4,1270","4,1315","4,1062","-0,36%"
"09.12.2020","4,1245","4,1333","4,1393","4,0994","-0,13%"
"08.12.2020","4,1298","4,1460","4,1646","4,1301","-0,29%"
"07.12.2020","4,1418","4,1439","4,1500","4,1271","0,33%"
"04.12.2020","4,1280","4,1301","4,1455","4,1206","0,10%"
"03.12.2020","4,1238","4,1295","4,1466","4,1202","0,02%"
"02.12.2020","4,1230","4,0957","4,1513","4,0887","0,82%"
"01.12.2020","4,0896","4,1315","4,1392","4,0910","-0,92%"
"30.11.2020","4,1276","4,1428","4,1579","4,1205","-0,21%"
"27.11.2020","4,1361","4,1433","4,1547","4,1364","-0,04%"
"26.11.2020","4,1379","4,1272","4,1502","4,1194","0,37%"
"25.11.2020","4,1228","4,1169","4,1319","4,1079","0,25%"
"24.11.2020","4,1125","4,1372","4,1424","4,1144","-0,52%"
"23.11.2020","4,1342","4,1372","4,1520","4,1234","0,04%"
"20.11.2020","4,1324","4,1303","4,1449","4,1193","0,19%"
"19.11.2020","4,1247","4,1357","4,1539","4,1265","-0,19%"
"18.11.2020","4,1324","4,1533","4,1591","4,1241","-0,39%"
"17.11.2020","4,1485","4,1342","4,1676","4,1255","0,46%"
"16.11.2020","4,1296","4,1488","4,1635","4,1206","-0,39%"
"13.11.2020","4,1458","4,1581","4,1694","4,1462","-0,21%"
"12.11.2020","4,1544","4,1491","4,1681","4,1440","0,23%"
"11.11.2020","4,1447","4,1586","4,1714","4,1395","-0,23%"
"10.11.2020","4,1541","4,1563","4,1748","4,1382","-0,01%"
"09.11.2020","4,1544","4,2134","4,2225","4,1329","-1,25%"
"06.11.2020","4,2068","4,2340","4,2555","4,2057","-0,56%"
"05.11.2020","4,2305","4,2446","4,2555","4,2039","-0,18%"
"04.11.2020","4,2380","4,2491","4,3182","4,2313","-0,14%"
"03.11.2020","4,2438","4,3022","4,3076","4,2375","-1,23%"
"02.11.2020","4,2968","4,3201","4,3306","4,2898","-0,30%"
"30.10.2020","4,3097","4,3257","4,3400","4,3074","-0,35%"
"29.10.2020","4,3250","4,3323","4,3524","4,3093","-0,08%"
"28.10.2020","4,3285","4,2817","4,3360","4,2735","1,20%"
"27.10.2020","4,2773","4,2721","4,2856","4,2606","0,24%"
"26.10.2020","4,2671","4,2567","4,2831","4,2505","0,29%"
"23.10.2020","4,2548","4,2691","4,2857","4,2552","-0,27%"
"22.10.2020","4,2662","4,2544","4,2818","4,2484","0,46%"
"21.10.2020","4,2467","4,2549","4,2874","4,2418","-0,09%"
"20.10.2020","4,2504","4,2705","4,2875","4,2489","-0,32%"
"19.10.2020","4,2642","4,2401","4,2744","4,2263","0,66%"
"16.10.2020","4,2364","4,2487","4,2770","4,2258","-0,18%"
"15.10.2020","4,2440","4,2056","4,2659","4,1990","0,98%"
"14.10.2020","4,2028","4,1820","4,2151","4,1741","0,57%"
"13.10.2020","4,1791","4,1499","4,1930","4,1454","0,83%"
"12.10.2020","4,1446","4,1526","4,1818","4,1437","-0,05%"
"09.10.2020","4,1466","4,1640","4,1695","4,1396","-0,34%"
"08.10.2020","4,1608","4,1545","4,1690","4,1423","0,24%"
"07.10.2020","4,1507","4,1686","4,1748","4,1481","-0,34%"
"06.10.2020","4,1650","4,1680","4,1808","4,1478","0,03%"
"05.10.2020","4,1639","4,1744","4,1917","4,1565","-0,06%"
"02.10.2020","4,1664","4,1533","4,1837","4,1466","0,42%"
"01.10.2020","4,1490","4,1991","4,2018","4,1438","-1,09%"
"30.09.2020","4,1949","4,1929","4,2137","4,1817","0,14%"
"29.09.2020","4,1889","4,2523","4,2650","4,1787","-1,39%"
"28.09.2020","4,2478","4,2150","4,2586","4,2001","0,93%"
"25.09.2020","4,2086","4,2119","4,2255","4,1987","0,02%"
"24.09.2020","4,2079","4,1916","4,2287","4,1812","0,47%"
"23.09.2020","4,1883","4,1702","4,1965","4,1585","0,63%"
"22.09.2020","4,1620","4,1750","4,2021","4,1592","-0,24%"
"21.09.2020","4,1722","4,1344","4,1905","4,1193","1,10%"
"18.09.2020","4,1268","4,1388","4,1454","4,1255","-0,16%"
"17.09.2020","4,1334","4,1414","4,1552","4,1345","-0,12%"
"16.09.2020","4,1384","4,1415","4,1469","4,1287","0,00%"
"15.09.2020","4,1383","4,1270","4,1460","4,1132","0,32%"
"14.09.2020","4,1250","4,1274","4,1413","4,1223","-0,02%"
"11.09.2020","4,1260","4,1402","4,1460","4,1180","-0,25%"
"10.09.2020","4,1365","4,1244","4,1489","4,1171","0,36%"
"09.09.2020","4,1215","4,1226","4,1298","4,1071","0,10%"
"08.09.2020","4,1173","4,0988","4,1293","4,0869","0,58%"
"07.09.2020","4,0936","4,1231","4,1351","4,0926","-0,55%"
"04.09.2020","4,1164","4,1179","4,1428","4,1098","0,06%"
"03.09.2020","4,1138","4,0868","4,1304","4,0812","0,76%"
"02.09.2020","4,0828","4,0514","4,1051","4,0409","0,81%"
"01.09.2020","4,0500","4,0771","4,0793","4,0350","-0,56%"
"31.08.2020","4,0729","4,0768","4,0939","4,0679","-0,03%"
"28.08.2020","4,0740","4,1046","4,1126","4,0711","-0,63%"
"27.08.2020","4,0999","4,1101","4,1222","4,0883","-0,14%"
"26.08.2020","4,1057","4,0972","4,1220","4,0849","0,27%"
"25.08.2020","4,0947","4,0894","4,1031","4,0716","0,21%"
"24.08.2020","4,0862","4,1087","4,1101","4,0774","-0,39%"
"21.08.2020","4,1024","4,0738","4,1104","4,0607","0,82%"
"20.08.2020","4,0692","4,0615","4,0833","4,0523","0,28%"
"19.08.2020","4,0580","4,0581","4,0845","4,0436","0,03%"
"18.08.2020","4,0566","4,0871","4,0947","4,0567","-0,69%"
"17.08.2020","4,0846","4,0828","4,0966","4,0730","0,11%"
"14.08.2020","4,0803","4,0924","4,0981","4,0786","-0,19%"
"13.08.2020","4,0879","4,0971","4,1020","4,0718","-0,10%"
"12.08.2020","4,0921","4,0936","4,1047","4,0838","0,05%"
"11.08.2020","4,0900","4,0922","4,1047","4,0780","0,05%"
"10.08.2020","4,0879","4,0981","4,1081","4,0752","-0,27%"
"07.08.2020","4,0988","4,0875","4,1066","4,0724","0,31%"
"06.08.2020","4,0860","4,0879","4,1038","4,0663","0,06%"
"05.08.2020","4,0836","4,0781","4,0915","4,0700","0,18%"
"04.08.2020","4,0761","4,0874","4,1045","4,0734","-0,22%"
"03.08.2020","4,0850","4,1077","4,1178","4,0730","-0,34%"
"31.07.2020","4,0991","4,0967","4,1106","4,0796","0,19%"
"30.07.2020","4,0912","4,0938","4,1163","4,0881","0,03%"
"29.07.2020","4,0898","4,1027","4,1164","4,0915","-0,22%"
"28.07.2020","4,0987","4,0613","4,1083","4,0531","0,97%"
"27.07.2020","4,0593","4,1030","4,1128","4,0532","-1,03%"
