"Data","Ostatnio","Otwarcie","Max.","Min.","Zmiana%"
"10.02.2022","4,4987","4,4955","4,5089","4,4815","0,23%"
"09.02.2022","4,4883","4,5276","4,5340","4,4879","-0,77%"
"08.02.2022","4,5233","4,5369","4,5468","4,5226","-0,22%"
"07.02.2022","4,5331","4,5735","4,5737","4,5311","-0,71%"
"04.02.2022","4,5653","4,5414","4,5722","4,5341","0,65%"
"03.02.2022","4,5356","4,5402","4,5506","4,5184","0,02%"
"02.02.2022","4,5347","4,5703","4,5770","4,5363","-0,65%"
"01.02.2022","4,5645","4,5833","4,5915","4,5628","-0,34%"
"31.01.2022","4,5800","4,5831","4,6036","4,5770","0,12%"
"28.01.2022","4,5746","4,5596","4,6027","4,5525","0,44%"
"27.01.2022","4,5546","4,5852","4,5972","4,5455","-0,57%"
"26.01.2022","4,5808","4,5815","4,6006","4,5774","0,07%"
"25.01.2022","4,5776","4,5653","4,5978","4,5617","0,35%"
"24.01.2022","4,5616","4,5304","4,5824","4,5195","0,83%"
"21.01.2022","4,5241","4,5262","4,5510","4,5083","0,09%"
"20.01.2022","4,5200","4,5230","4,5328","4,5097","0,04%"
"19.01.2022","4,5180","4,5300","4,5464","4,5163","-0,21%"
"18.01.2022","4,5274","4,5251","4,5415","4,5198","0,17%"
"17.01.2022","4,5198","4,5367","4,5440","4,5160","-0,25%"
"14.01.2022","4,5312","4,5421","4,5481","4,5307","-0,13%"
"13.01.2022","4,5373","4,5274","4,5461","4,5205","0,34%"
"12.01.2022","4,5218","4,5367","4,5449","4,5181","-0,25%"
"11.01.2022","4,5330","4,5410","4,5498","4,5349","-0,06%"
"10.01.2022","4,5359","4,5476","4,5531","4,5282","-0,15%"
"07.01.2022","4,5426","4,5532","4,5616","4,5408","-0,11%"
"06.01.2022","4,5477","4,5753","4,5863","4,5504","-0,47%"
"05.01.2022","4,5691","4,5648","4,5800","4,5612","0,21%"
"04.01.2022","4,5597","4,5776","4,5855","4,5612","-0,30%"
"03.01.2022","4,5733","4,5873","4,6006","4,5715","-0,21%"
"31.12.2021","4,5830","4,5896","4,6045","4,5813","-0,03%"
"30.12.2021","4,5842","4,5965","4,6069","4,5855","-0,15%"
"29.12.2021","4,5909","4,6024","4,6083","4,5907","-0,11%"
"28.12.2021","4,5960","4,6032","4,6135","4,5907","-0,02%"
"27.12.2021","4,5971","4,6202","4,6318","4,5952","-0,35%"
"24.12.2021","4,6134","4,6330","4,6374","4,6103","-0,29%"
"23.12.2021","4,6266","4,6332","4,6413","4,6205","-0,03%"
"22.12.2021","4,6279","4,6179","4,6393","4,6133","0,27%"
"21.12.2021","4,6153","4,6287","4,6397","4,6166","-0,13%"
"20.12.2021","4,6214","4,6328","4,6464","4,6209","-0,10%"
"17.12.2021","4,6262","4,6322","4,6430","4,6224","-0,03%"
"16.12.2021","4,6275","4,6186","4,6430","4,6165","0,29%"
"15.12.2021","4,6140","4,6275","4,6382","4,6112","-0,19%"
"14.12.2021","4,6228","4,6382","4,6483","4,6197","-0,25%"
"13.12.2021","4,6345","4,6167","4,6434","4,6040","0,51%"
"10.12.2021","4,6108","4,6028","4,6273","4,5998","0,30%"
"09.12.2021","4,5969","4,6118","4,6269","4,5960","-0,23%"
"08.12.2021","4,6073","4,5828","4,6231","4,5774","0,65%"
"07.12.2021","4,5774","4,5948","4,6047","4,5786","-0,22%"
"06.12.2021","4,5876","4,6013","4,6063","4,5837","-0,14%"
"03.12.2021","4,5941","4,5986","4,6242","4,5827","0,03%"
"02.12.2021","4,5929","4,6225","4,6293","4,5863","-0,53%"
"01.12.2021","4,6175","4,6575","4,6624","4,6070","-0,74%"
"30.11.2021","4,6518","4,6805","4,6913","4,6486","-0,50%"
"29.11.2021","4,6750","4,7050","4,7151","4,6745","-0,59%"
"26.11.2021","4,7026","4,6751","4,7274","4,6733","0,75%"
"25.11.2021","4,6675","4,6777","4,6867","4,6627","-0,10%"
"24.11.2021","4,6720","4,7026","4,7082","4,6693","-0,54%"
"23.11.2021","4,6975","4,7063","4,7305","4,6919","-0,07%"
"22.11.2021","4,7009","4,6982","4,7269","4,6809","0,15%"
"19.11.2021","4,6937","4,6695","4,7049","4,6599","0,62%"
"18.11.2021","4,6646","4,6617","4,6774","4,6472","0,15%"
"17.11.2021","4,6578","4,6557","4,6657","4,6441","0,15%"
"16.11.2021","4,6510","4,6408","4,6695","4,6354","0,32%"
"15.11.2021","4,6361","4,6435","4,6518","4,6213","0,03%"
"12.11.2021","4,6345","4,6354","4,6530","4,6266","0,05%"
"11.11.2021","4,6320","4,6117","4,6411","4,6034","0,58%"
"10.11.2021","4,6055","4,5912","4,6244","4,5871","0,44%"
"09.11.2021","4,5853","4,5933","4,6021","4,5827","-0,06%"
"08.11.2021","4,5880","4,6009","4,6063","4,5845","-0,14%"
"05.11.2021","4,5944","4,6027","4,6304","4,5900","0,05%"
"04.11.2021","4,5921","4,5818","4,6119","4,5768","0,32%"
"03.11.2021","4,5775","4,6087","4,6140","4,5718","-0,55%"
"02.11.2021","4,6030","4,6172","4,6283","4,5995","-0,18%"
"01.11.2021","4,6113","4,6125","4,6269","4,6056","0,12%"
"29.10.2021","4,6056","4,6256","4,6338","4,6068","-0,33%"
"28.10.2021","4,6209","4,6222","4,6349","4,6104","0,08%"
"27.10.2021","4,6172","4,6094","4,6296","4,6045","0,29%"
"26.10.2021","4,6037","4,6129","4,6227","4,5956","-0,13%"
"25.10.2021","4,6096","4,6050","4,6232","4,5917","0,21%"
"22.10.2021","4,6001","4,6033","4,6115","4,5934","0,06%"
"21.10.2021","4,5974","4,5816","4,6127","4,5785","0,44%"
"20.10.2021","4,5772","4,5789","4,6019","4,5746","0,12%"
"19.10.2021","4,5717","4,5879","4,5923","4,5683","-0,25%"
"18.10.2021","4,5832","4,5690","4,5932","4,5575","0,40%"
"15.10.2021","4,5651","4,5694","4,5817","4,5587","0,04%"
"14.10.2021","4,5632","4,5730","4,5866","4,5616","-0,11%"
"13.10.2021","4,5681","4,5814","4,5894","4,5685","-0,18%"
"12.10.2021","4,5763","4,5897","4,5960","4,5725","-0,20%"
"11.10.2021","4,5855","4,6045","4,6190","4,5802","-0,21%"
"08.10.2021","4,5953","4,5837","4,6257","4,5774","0,36%"
"07.10.2021","4,5787","4,5490","4,5863","4,5378","0,75%"
"06.10.2021","4,5447","4,6076","4,6336","4,5447","-1,23%"
"05.10.2021","4,6013","4,5967","4,6256","4,5792","0,22%"
"04.10.2021","4,5912","4,5774","4,6021","4,5616","0,39%"
"01.10.2021","4,5734","4,6089","4,6179","4,5723","-0,69%"
"30.09.2021","4,6050","4,6335","4,6493","4,5882","-0,53%"
"29.09.2021","4,6294","4,6353","4,6413","4,6233","-0,03%"
"28.09.2021","4,6310","4,5975","4,6458","4,5940","0,85%"
"27.09.2021","4,5920","4,6044","4,6151","4,5880","-0,09%"
"24.09.2021","4,5961","4,6128","4,6231","4,5999","-0,27%"
"23.09.2021","4,6087","4,6216","4,6304","4,5985","-0,18%"
"22.09.2021","4,6171","4,6206","4,6354","4,6122","0,03%"
"21.09.2021","4,6155","4,6051","4,6311","4,5974","0,32%"
"20.09.2021","4,6008","4,5918","4,6132","4,5840","0,32%"
"17.09.2021","4,5860","4,5743","4,5976","4,5689","0,34%"
"16.09.2021","4,5703","4,5651","4,5845","4,5569","0,23%"
"15.09.2021","4,5600","4,5481","4,5708","4,5416","0,38%"
"14.09.2021","4,5429","4,5504","4,5616","4,5426","-0,06%"
"13.09.2021","4,5455","4,5443","4,5568","4,5336","0,10%"
"10.09.2021","4,5410","4,5455","4,5521","4,5363","0,00%"
"09.09.2021","4,5409","4,5188","4,5502","4,5129","0,60%"
"08.09.2021","4,5137","4,5104","4,5258","4,5061","0,18%"
"07.09.2021","4,5057","4,5236","4,5319","4,5052","-0,28%"
"06.09.2021","4,5183","4,5079","4,5307","4,5016","0,33%"
"03.09.2021","4,5033","4,5134","4,5222","4,5017","-0,13%"
"02.09.2021","4,5090","4,5078","4,5191","4,5025","0,15%"
"01.09.2021","4,5022","4,5234","4,5311","4,4998","-0,37%"
"31.08.2021","4,5189","4,5609","4,5698","4,5142","-0,82%"
"30.08.2021","4,5561","4,5756","4,5837","4,5563","-0,32%"
"27.08.2021","4,5707","4,5752","4,5877","4,5644","-0,03%"
"26.08.2021","4,5719","4,5734","4,5824","4,5665","0,05%"
"25.08.2021","4,5696","4,5735","4,5819","4,5645","0,02%"
"24.08.2021","4,5686","4,5831","4,5917","4,5699","-0,22%"
"23.08.2021","4,5789","4,5853","4,5953","4,5723","0,03%"
"20.08.2021","4,5775","4,5844","4,5963","4,5767","-0,03%"
"19.08.2021","4,5790","4,5558","4,5939","4,5519","0,58%"
"18.08.2021","4,5525","4,5645","4,5690","4,5497","-0,18%"
"17.08.2021","4,5609","4,5609","4,5752","4,5564","0,07%"
"16.08.2021","4,5576","4,5675","4,5712","4,5570","-0,09%"
"13.08.2021","4,5617","4,5765","4,5839","4,5622","-0,21%"
"12.08.2021","4,5711","4,5805","4,5980","4,5714","-0,09%"
"11.08.2021","4,5753","4,5770","4,5931","4,5711","0,07%"
"10.08.2021","4,5720","4,5655","4,5847","4,5560","0,22%"
"09.08.2021","4,5618","4,5739","4,5818","4,5613","-0,23%"
"06.08.2021","4,5723","4,5462","4,5798","4,5376","0,69%"
"05.08.2021","4,5409","4,5459","4,5652","4,5382","0,01%"
"04.08.2021","4,5406","4,5539","4,5585","4,5325","-0,15%"
"03.08.2021","4,5475","4,5582","4,5658","4,5449","-0,13%"
"02.08.2021","4,5532","4,5663","4,5742","4,5499","-0,21%"
"30.07.2021","4,5629","4,5710","4,5811","4,5578","-0,08%"
"29.07.2021","4,5666","4,5978","4,6006","4,5670","-0,55%"
"28.07.2021","4,5920","4,5982","4,6062","4,5894","-0,06%"
"27.07.2021","4,5947","4,5939","4,6024","4,5838","0,15%"
"26.07.2021","4,5880","4,5750","4,5982","4,5716","0,45%"
"23.07.2021","4,5675","4,5646","4,5786","4,5585","0,15%"
"22.07.2021","4,5606","4,5771","4,5861","4,5578","-0,24%"
"21.07.2021","4,5715","4,5931","4,6038","4,5729","-0,32%"
"20.07.2021","4,5864","4,5968","4,6044","4,5860","-0,11%"
"19.07.2021","4,5915","4,5853","4,6026","4,5762","0,28%"
"16.07.2021","4,5788","4,5833","4,5943","4,5735","0,02%"
"15.07.2021","4,5781","4,5642","4,5907","4,5617","0,42%"
"14.07.2021","4,5590","4,5781","4,5972","4,5610","-0,30%"
"13.07.2021","4,5728","4,5540","4,5845","4,5477","0,54%"
"12.07.2021","4,5484","4,5446","4,5623","4,5335","0,13%"
"09.07.2021","4,5425","4,5434","4,5545","4,5347","0,14%"
"08.07.2021","4,5360","4,5343","4,5564","4,5212","0,20%"
"07.07.2021","4,5271","4,5134","4,5416","4,5083","0,43%"
"06.07.2021","4,5076","4,5021","4,5178","4,4905","0,29%"
"05.07.2021","4,4944","4,5093","4,5209","4,4951","-0,20%"
"02.07.2021","4,5036","4,5171","4,5371","4,5051","-0,21%"
"01.07.2021","4,5130","4,5219","4,5283","4,5033","-0,06%"
"30.06.2021","4,5159","4,5198","4,5304","4,5064","0,01%"
"29.06.2021","4,5155","4,5022","4,5276","4,4942","0,40%"
"28.06.2021","4,4974","4,5146","4,5209","4,4984","-0,30%"
"25.06.2021","4,5110","4,5183","4,5251","4,5033","-0,06%"
"24.06.2021","4,5136","4,5342","4,5427","4,5113","-0,35%"
"23.06.2021","4,5294","4,5138","4,5434","4,5066","0,45%"
"22.06.2021","4,5091","4,5269","4,5467","4,5115","-0,30%"
"21.06.2021","4,5226","4,5537","4,5598","4,5238","-0,45%"
"18.06.2021","4,5432","4,5598","4,5658","4,5395","-0,27%"
"17.06.2021","4,5556","4,5272","4,5627","4,5194","0,74%"
"16.06.2021","4,5221","4,5290","4,5356","4,4988","-0,03%"
"15.06.2021","4,5235","4,5133","4,5367","4,5116","0,36%"
"14.06.2021","4,5073","4,5018","4,5244","4,4866","0,28%"
"11.06.2021","4,4946","4,4694","4,5053","4,4647","0,72%"
"10.06.2021","4,4624","4,4748","4,4893","4,4647","-0,17%"
"09.06.2021","4,4702","4,4627","4,4798","4,4493","0,25%"
"08.06.2021","4,4592","4,4689","4,4766","4,4601","-0,06%"
"07.06.2021","4,4621","4,4602","4,4750","4,4517","0,17%"
"04.06.2021","4,4545","4,4620","4,4777","4,4522","-0,05%"
"03.06.2021","4,4569","4,4576","4,4678","4,4471","0,07%"
"02.06.2021","4,4537","4,4594","4,4735","4,4537","-0,02%"
"01.06.2021","4,4545","4,4784","4,4846","4,4563","-0,38%"
"31.05.2021","4,4717","4,4837","4,4918","4,4749","-0,20%"
"28.05.2021","4,4806","4,4897","4,4970","4,4791","-0,15%"
"27.05.2021","4,4874","4,4991","4,5058","4,4798","-0,14%"
"26.05.2021","4,4937","4,4837","4,5050","4,4779","0,30%"
"25.05.2021","4,4803","4,4815","4,4911","4,4774","0,04%"
"24.05.2021","4,4786","4,4963","4,4998","4,4783","-0,27%"
"21.05.2021","4,4908","4,4934","4,5069","4,4842","0,04%"
"20.05.2021","4,4891","4,5217","4,5297","4,4886","-0,64%"
"19.05.2021","4,5178","4,5216","4,5353","4,5141","0,04%"
"18.05.2021","4,5160","4,5275","4,5384","4,5153","-0,19%"
"17.05.2021","4,5248","4,5307","4,5474","4,5170","-0,01%"
"14.05.2021","4,5253","4,5276","4,5410","4,5180","0,05%"
"13.05.2021","4,5231","4,5548","4,5589","4,5205","-0,60%"
"12.05.2021","4,5504","4,5520","4,5605","4,5317","0,12%"
"11.05.2021","4,5450","4,5605","4,5736","4,5378","-0,26%"
"10.05.2021","4,5567","4,5518","4,5805","4,5464","0,20%"
"07.05.2021","4,5476","4,5700","4,5941","4,5477","-0,40%"
"06.05.2021","4,5659","4,5722","4,5938","4,5655","-0,04%"
"05.05.2021","4,5679","4,5578","4,5849","4,5507","0,31%"
"04.05.2021","4,5536","4,5460","4,5678","4,5367","0,30%"
"03.05.2021","4,5402","4,5581","4,5666","4,5390","-0,31%"
"30.04.2021","4,5542","4,5680","4,5764","4,5475","-0,21%"
"29.04.2021","4,5639","4,5781","4,5900","4,5622","-0,21%"
"28.04.2021","4,5735","4,5711","4,5961","4,5651","0,15%"
"27.04.2021","4,5667","4,5561","4,5759","4,5516","0,32%"
"26.04.2021","4,5523","4,5585","4,5677","4,5478","0,02%"
"23.04.2021","4,5512","4,5637","4,5725","4,5515","-0,17%"
"22.04.2021","4,5590","4,5552","4,5693","4,5504","0,19%"
"21.04.2021","4,5503","4,5521","4,5648","4,5460","0,07%"
"20.04.2021","4,5470","4,5529","4,5609","4,5457","-0,03%"
"19.04.2021","4,5482","4,5434","4,5576","4,5375","0,23%"
"16.04.2021","4,5378","4,5514","4,5597","4,5382","-0,20%"
"15.04.2021","4,5468","4,5543","4,5639","4,5469","-0,07%"
"14.04.2021","4,5502","4,5633","4,5698","4,5489","-0,19%"
"13.04.2021","4,5590","4,5331","4,5760","4,5249","0,69%"
"12.04.2021","4,5278","4,5309","4,5399","4,5199","0,03%"
"09.04.2021","4,5264","4,5434","4,5559","4,5245","-0,28%"
"08.04.2021","4,5391","4,5753","4,5798","4,5391","-0,68%"
"07.04.2021","4,5702","4,5939","4,6055","4,5623","-0,45%"
"06.04.2021","4,5909","4,5897","4,6080","4,5839","0,17%"
"05.04.2021","4,5829","4,5953","4,6121","4,5814","-0,20%"
"02.04.2021","4,5920","4,5878","4,6114","4,5772","0,17%"
"01.04.2021","4,5844","4,6312","4,6407","4,5844","-0,92%"
"31.03.2021","4,6268","4,6577","4,6708","4,6285","-0,57%"
"30.03.2021","4,6534","4,6630","4,6790","4,6424","-0,11%"
"29.03.2021","4,6586","4,6423","4,6744","4,6264","0,54%"
"26.03.2021","4,6337","4,6360","4,6521","4,6245","0,03%"
"25.03.2021","4,6322","4,6286","4,6483","4,6231","0,15%"
"24.03.2021","4,6251","4,6195","4,6387","4,6118","0,21%"
"23.03.2021","4,6155","4,5967","4,6237","4,5872","0,51%"
"22.03.2021","4,5922","4,6126","4,6273","4,5914","-0,40%"
"19.03.2021","4,6105","4,6210","4,6289","4,6101","-0,13%"
"18.03.2021","4,6163","4,5969","4,6311","4,5925","0,51%"
"17.03.2021","4,5928","4,5960","4,6224","4,5930","0,00%"
"16.03.2021","4,5928","4,5873","4,6007","4,5851","0,17%"
"15.03.2021","4,5852","4,5823","4,5956","4,5759","0,10%"
"12.03.2021","4,5805","4,5839","4,5999","4,5773","-0,02%"
"11.03.2021","4,5816","4,5729","4,5925","4,5613","0,30%"
"10.03.2021","4,5681","4,5672","4,5814","4,5610","0,10%"
"09.03.2021","4,5637","4,5974","4,6020","4,5596","-0,66%"
"08.03.2021","4,5939","4,5905","4,6055","4,5802","0,23%"
"05.03.2021","4,5832","4,5627","4,6016","4,5590","0,54%"
"04.03.2021","4,5586","4,5464","4,5708","4,5384","0,34%"
"03.03.2021","4,5432","4,5416","4,5550","4,5300","0,10%"
"02.03.2021","4,5385","4,5333","4,5459","4,5265","0,19%"
"01.03.2021","4,5300","4,5240","4,5392","4,5086","0,34%"
"26.02.2021","4,5147","4,5226","4,5315","4,5061","-0,09%"
"25.02.2021","4,5186","4,5051","4,5285","4,5013","0,40%"
"24.02.2021","4,5007","4,5068","4,5291","4,5029","-0,06%"
"23.02.2021","4,5036","4,4960","4,5121","4,4877","0,26%"
"22.02.2021","4,4919","4,4847","4,5047","4,4791","0,24%"
"19.02.2021","4,4811","4,4891","4,4949","4,4777","-0,08%"
"18.02.2021","4,4849","4,4905","4,5020","4,4777","-0,07%"
"17.02.2021","4,4880","4,4965","4,5083","4,4885","-0,11%"
"16.02.2021","4,4928","4,4847","4,5023","4,4805","0,28%"
"15.02.2021","4,4802","4,4984","4,5024","4,4787","-0,24%"
"12.02.2021","4,4909","4,5029","4,5114","4,4927","-0,18%"
"11.02.2021","4,4990","4,4917","4,5096","4,4876","0,25%"
"10.02.2021","4,4879","4,4749","4,4981","4,4697","0,36%"
"09.02.2021","4,4719","4,4756","4,4868","4,4712","-0,01%"
"08.02.2021","4,4725","4,4812","4,4962","4,4722","-0,09%"
"05.02.2021","4,4765","4,5013","4,5076","4,4802","-0,47%"
"04.02.2021","4,4977","4,4868","4,5068","4,4807","0,31%"
"03.02.2021","4,4840","4,4818","4,4974","4,4713","0,11%"
"02.02.2021","4,4791","4,5105","4,5178","4,4721","-0,61%"
"01.02.2021","4,5068","4,5231","4,5278","4,4987","-0,22%"
"29.01.2021","4,5169","4,5416","4,5479","4,5152","-0,48%"
"28.01.2021","4,5388","4,5482","4,5634","4,5360","-0,15%"
"27.01.2021","4,5457","4,5459","4,5591","4,5404","0,09%"
"26.01.2021","4,5415","4,5391","4,5565","4,5360","0,13%"
"25.01.2021","4,5356","4,5384","4,5473","4,5312","0,03%"
"22.01.2021","4,5344","4,5305","4,5479","4,5265","0,20%"
"21.01.2021","4,5252","4,5350","4,5401","4,5251","-0,06%"
"20.01.2021","4,5277","4,5346","4,5498","4,5213","-0,07%"
"19.01.2021","4,5310","4,5384","4,5438","4,5245","-0,03%"
"18.01.2021","4,5322","4,5432","4,5518","4,5266","-0,01%"
"15.01.2021","4,5326","4,5422","4,5523","4,5340","-0,12%"
"14.01.2021","4,5382","4,5402","4,5546","4,5321","0,06%"
"13.01.2021","4,5354","4,5217","4,5473","4,5171","0,41%"
"12.01.2021","4,5168","4,5286","4,5342","4,5157","-0,14%"
"11.01.2021","4,5231","4,5104","4,5357","4,5060","0,36%"
"08.01.2021","4,5067","4,5196","4,5309","4,5061","-0,17%"
"07.01.2021","4,5144","4,5248","4,5322","4,4939","-0,11%"
"06.01.2021","4,5192","4,5326","4,5422","4,5064","-0,19%"
"05.01.2021","4,5280","4,5550","4,5639","4,5276","-0,49%"
"04.01.2021","4,5503","4,5754","4,5811","4,5249","0,32%"
"01.01.2021","4,5357","4,5605","4,5698","4,5361","-0,36%"
"31.12.2020","4,5519","4,5819","4,6242","4,5451","-0,48%"
"30.12.2020","4,5737","4,5363","4,6062","4,5132","0,91%"
"29.12.2020","4,5324","4,4981","4,5726","4,4767","0,88%"
"28.12.2020","4,4929","4,5121","4,5195","4,4798","-0,33%"
"25.12.2020","4,5079","4,5057","4,5251","4,4951","0,21%"
"24.12.2020","4,4983","4,5044","4,5131","4,4942","0,00%"
"23.12.2020","4,4981","4,5059","4,5174","4,4892","-0,10%"
"22.12.2020","4,5026","4,4923","4,5175","4,4877","0,37%"
"21.12.2020","4,4858","4,4675","4,5286","4,4563","0,44%"
"18.12.2020","4,4661","4,4402","4,5156","4,4342","0,69%"
"17.12.2020","4,4353","4,4363","4,4471","4,4270","0,10%"
"16.12.2020","4,4308","4,4412","4,4499","4,4267","-0,14%"
"15.12.2020","4,4369","4,4380","4,4523","4,4304","0,09%"
"14.12.2020","4,4330","4,4551","4,4660","4,4278","-0,23%"
"11.12.2020","4,4433","4,4261","4,4545","4,4215","0,53%"
"10.12.2020","4,4198","4,4352","4,4387","4,4180","-0,25%"
"09.12.2020","4,4308","4,4488","4,4552","4,4160","-0,31%"
"08.12.2020","4,4447","4,4712","4,4903","4,4447","-0,50%"
"07.12.2020","4,4669","4,4719","4,4837","4,4595","0,04%"
"04.12.2020","4,4653","4,4693","4,4833","4,4627","0,06%"
"03.12.2020","4,4628","4,4760","4,4896","4,4625","-0,13%"
"02.12.2020","4,4688","4,4482","4,4936","4,4427","0,59%"
"01.12.2020","4,4425","4,4811","4,4861","4,4426","-0,77%"
"30.11.2020","4,4768","4,4823","4,4945","4,4670","0,04%"
"27.11.2020","4,4751","4,4752","4,4962","4,4722","0,09%"
"26.11.2020","4,4712","4,4658","4,4811","4,4607","0,23%"
"25.11.2020","4,4611","4,4613","4,4784","4,4583","0,10%"
"24.11.2020","4,4566","4,4710","4,4764","4,4580","-0,26%"
"23.11.2020","4,4681","4,4685","4,4858","4,4598","0,10%"
"20.11.2020","4,4637","4,4672","4,4792","4,4580","0,03%"
"19.11.2020","4,4623","4,4667","4,4858","4,4605","-0,02%"
"18.11.2020","4,4633","4,4901","4,4953","4,4635","-0,49%"
"17.11.2020","4,4851","4,4730","4,5051","4,4648","0,36%"
"16.11.2020","4,4689","4,4797","4,4980","4,4584","-0,21%"
"13.11.2020","4,4785","4,4901","4,5050","4,4785","-0,21%"
"12.11.2020","4,4880","4,4837","4,4974","4,4759","0,19%"
"11.11.2020","4,4795","4,4948","4,5107","4,4760","-0,32%"
"10.11.2020","4,4939","4,4848","4,5138","4,4727","0,24%"
"09.11.2020","4,4833","4,5056","4,5123","4,4588","-0,37%"
"06.11.2020","4,4998","4,5265","4,5442","4,4992","-0,56%"
"05.11.2020","4,5251","4,5440","4,5496","4,5050","-0,28%"
"04.11.2020","4,5380","4,5410","4,6045","4,5231","0,04%"
"03.11.2020","4,5360","4,6025","4,6077","4,5299","-1,35%"
"02.11.2020","4,5980","4,6118","4,6202","4,5893","-0,12%"
"30.10.2020","4,6034","4,6248","4,6353","4,6008","-0,40%"
"29.10.2020","4,6221","4,6333","4,6489","4,6061","-0,17%"
"28.10.2020","4,6299","4,5889","4,6371","4,5799","0,97%"
"27.10.2020","4,5854","4,5785","4,5948","4,5738","0,26%"
"26.10.2020","4,5737","4,5670","4,5884","4,5596","0,20%"
"23.10.2020","4,5644","4,5762","4,5923","4,5648","-0,19%"
"22.10.2020","4,5731","4,5701","4,5936","4,5634","0,26%"
"21.10.2020","4,5614","4,5633","4,5961","4,5517","0,08%"
"20.10.2020","4,5578","4,5735","4,5923","4,5588","-0,24%"
"19.10.2020","4,5687","4,5481","4,5795","4,5344","0,58%"
"16.10.2020","4,5422","4,5523","4,5831","4,5325","-0,10%"
"15.10.2020","4,5467","4,5155","4,5628","4,5075","0,75%"
"14.10.2020","4,5130","4,4958","4,5217","4,4833","0,46%"
"13.10.2020","4,4922","4,4571","4,4999","4,4528","0,89%"
"12.10.2020","4,4524","4,4662","4,4920","4,4534","-0,26%"
"09.10.2020","4,4642","4,4897","4,4960","4,4567","-0,50%"
"08.10.2020","4,4867","4,4829","4,4950","4,4732","0,17%"
"07.10.2020","4,4790","4,4903","4,4967","4,4717","-0,16%"
"06.10.2020","4,4862","4,4948","4,5032","4,4728","-0,13%"
"05.10.2020","4,4920","4,5031","4,5095","4,4795","-0,16%"
"02.10.2020","4,4993","4,4823","4,5107","4,4752","0,46%"
"01.10.2020","4,4785","4,5321","4,5352","4,4731","-1,10%"
"30.09.2020","4,5282","4,5272","4,5501","4,5199","0,11%"
"29.09.2020","4,5231","4,5868","4,5997","4,5109","-1,29%"
"28.09.2020","4,5821","4,5528","4,5921","4,5406","0,80%"
"25.09.2020","4,5456","4,5550","4,5637","4,5419","-0,16%"
"24.09.2020","4,5529","4,5164","4,5647","4,5065","0,88%"
"23.09.2020","4,5130","4,4892","4,5202","4,4784","0,69%"
"22.09.2020","4,4822","4,4956","4,5168","4,4778","-0,20%"
"21.09.2020","4,4914","4,4639","4,5025","4,4467","0,82%"
"18.09.2020","4,4550","4,4542","4,4662","4,4461","0,12%"
"17.09.2020","4,4497","4,4502","4,4626","4,4451","0,06%"
"16.09.2020","4,4471","4,4586","4,4598","4,4427","-0,12%"
"15.09.2020","4,4523","4,4488","4,4602","4,4338","0,18%"
"14.09.2020","4,4444","4,4481","4,4568","4,4377","0,04%"
"11.09.2020","4,4425","4,4539","4,4611","4,4391","-0,18%"
"10.09.2020","4,4505","4,4421","4,4673","4,4363","0,25%"
"09.09.2020","4,4396","4,4576","4,4626","4,4376","-0,25%"
"08.09.2020","4,4506","4,4376","4,4631","4,4299","0,41%"
"07.09.2020","4,4326","4,4541","4,4704","4,4303","-0,42%"
"04.09.2020","4,4515","4,4378","4,4730","4,4309","0,41%"
"03.09.2020","4,4333","4,4110","4,4468","4,4078","0,57%"
"02.09.2020","4,4081","4,3885","4,4241","4,3835","0,49%"
"01.09.2020","4,3866","4,3973","4,4017","4,3829","-0,17%"
"31.08.2020","4,3942","4,3858","4,4047","4,3822","0,22%"
"28.08.2020","4,3847","4,4113","4,4177","4,3814","-0,49%"
"27.08.2020","4,4064","4,4148","4,4240","4,3927","-0,13%"
"26.08.2020","4,4122","4,4013","4,4254","4,3916","0,30%"
"25.08.2020","4,3990","4,3959","4,4050","4,3845","0,14%"
"24.08.2020","4,3930","4,4168","4,4203","4,3880","-0,42%"
"21.08.2020","4,4116","4,3841","4,4206","4,3770","0,72%"
"20.08.2020","4,3802","4,4011","4,4103","4,3787","-0,38%"
"19.08.2020","4,3967","4,3764","4,4146","4,3716","0,51%"
"18.08.2020","4,3745","4,3983","4,4060","4,3734","-0,49%"
"17.08.2020","4,3962","4,3956","4,4058","4,3829","0,09%"
"14.08.2020","4,3923","4,4000","4,4063","4,3887","-0,04%"
"13.08.2020","4,3941","4,4027","4,4085","4,3927","-0,09%"
"12.08.2020","4,3980","4,4061","4,4152","4,3945","-0,12%"
"11.08.2020","4,4032","4,3995","4,4126","4,3928","0,20%"
"10.08.2020","4,3945","4,4134","4,4177","4,3955","-0,33%"
"07.08.2020","4,4091","4,4163","4,4282","4,4003","-0,12%"
"06.08.2020","4,4144","4,4044","4,4219","4,3934","0,30%"
"05.08.2020","4,4014","4,3955","4,4071","4,3891","0,18%"
"04.08.2020","4,3936","4,4125","4,4173","4,3930","-0,36%"
"03.08.2020","4,4094","4,4165","4,4281","4,4057","0,03%"
"31.07.2020","4,4080","4,4109","4,4220","4,3986","0,05%"
"30.07.2020","4,4059","4,4042","4,4222","4,3983","0,10%"
"29.07.2020","4,4014","4,4123","4,4292","4,4040","-0,14%"
"28.07.2020","4,4075","4,3896","4,4177","4,3868","0,42%"
"27.07.2020","4,3890","4,4011","4,4143","4,3882","-0,28%"
