"Data","Ostatnio","Otwarcie","Max.","Min.","Zmiana%"
"10.02.2022","5,3407","5,3264","5,3595","5,3169","0,44%"
"09.02.2022","5,3174","5,3706","5,3819","5,3128","-0,91%"
"08.02.2022","5,3662","5,3674","5,3988","5,3586","0,08%"
"07.02.2022","5,3619","5,3958","5,4041","5,3586","-0,54%"
"04.02.2022","5,3910","5,3981","5,4122","5,3626","-0,01%"
"03.02.2022","5,3914","5,4528","5,4716","5,3855","-1,04%"
"02.02.2022","5,4479","5,4811","5,4927","5,4391","-0,52%"
"01.02.2022","5,4763","5,4861","5,5006","5,4679","-0,10%"
"31.01.2022","5,4819","5,5095","5,5375","5,4819","-0,38%"
"28.01.2022","5,5029","5,4744","5,5300","5,4665","0,58%"
"27.01.2022","5,4710","5,4931","5,5065","5,4532","-0,30%"
"26.01.2022","5,4874","5,4721","5,5041","5,4696","0,33%"
"25.01.2022","5,4693","5,4371","5,4974","5,4321","0,68%"
"24.01.2022","5,4326","5,4144","5,4555","5,4014","0,47%"
"21.01.2022","5,4074","5,4417","5,4462","5,3874","-0,47%"
"20.01.2022","5,4332","5,4268","5,4501","5,4131","0,24%"
"19.01.2022","5,4204","5,4402","5,4572","5,4226","-0,26%"
"18.01.2022","5,4345","5,4125","5,4483","5,3983","0,52%"
"17.01.2022","5,4066","5,4342","5,4454","5,4063","-0,39%"
"14.01.2022","5,4280","5,4341","5,4482","5,4230","-0,03%"
"13.01.2022","5,4295","5,4201","5,4451","5,4135","0,28%"
"12.01.2022","5,4145","5,4413","5,4541","5,4104","-0,43%"
"11.01.2022","5,4377","5,4441","5,4619","5,4344","-0,01%"
"10.01.2022","5,4384","5,4405","5,4607","5,4279","0,10%"
"07.01.2022","5,4328","5,4557","5,4665","5,4295","-0,29%"
"06.01.2022","5,4487","5,4816","5,4900","5,4416","-0,47%"
"05.01.2022","5,4742","5,4735","5,4875","5,4545","0,15%"
"04.01.2022","5,4660","5,4598","5,4837","5,4490","0,21%"
"03.01.2022","5,4548","5,4613","5,4775","5,4443","0,01%"
"31.12.2021","5,4542","5,4709","5,4899","5,4483","-0,17%"
"30.12.2021","5,4636","5,4630","5,4910","5,4584","0,13%"
"29.12.2021","5,4563","5,4671","5,4813","5,4546","-0,06%"
"28.12.2021","5,4596","5,4615","5,4778","5,4474","0,08%"
"27.12.2021","5,4552","5,4629","5,4873","5,4457","-0,02%"
"24.12.2021","5,4564","5,4816","5,4914","5,4561","-0,36%"
"23.12.2021","5,4761","5,4630","5,5086","5,4502","0,38%"
"22.12.2021","5,4551","5,4324","5,4680","5,4252","0,54%"
"21.12.2021","5,4260","5,4213","5,4451","5,4102","0,23%"
"20.12.2021","5,4133","5,4592","5,4640","5,4100","-0,67%"
"17.12.2021","5,4496","5,4469","5,4633","5,4290","0,16%"
"16.12.2021","5,4408","5,4261","5,4756","5,4188","0,33%"
"15.12.2021","5,4227","5,4419","5,4535","5,4219","-0,25%"
"14.12.2021","5,4363","5,4330","5,4444","5,4156","0,14%"
"13.12.2021","5,4285","5,4162","5,4451","5,3997","0,36%"
"10.12.2021","5,4090","5,3882","5,4237","5,3816","0,51%"
"09.12.2021","5,3813","5,3693","5,3993","5,3609","0,29%"
"08.12.2021","5,3658","5,3868","5,3966","5,3423","-0,27%"
"07.12.2021","5,3802","5,3998","5,4201","5,3818","-0,22%"
"06.12.2021","5,3921","5,3832","5,4120","5,3714","0,36%"
"03.12.2021","5,3730","5,4157","5,4370","5,3737","-0,66%"
"02.12.2021","5,4088","5,4226","5,4324","5,3850","-0,14%"
"01.12.2021","5,4166","5,4632","5,4774","5,4152","-0,72%"
"30.11.2021","5,4557","5,5186","5,5310","5,4514","-1,04%"
"29.11.2021","5,5128","5,5540","5,5738","5,5133","-0,52%"
"26.11.2021","5,5415","5,5567","5,5799","5,5390","-0,12%"
"25.11.2021","5,5480","5,5675","5,5742","5,5314","-0,22%"
"24.11.2021","5,5600","5,5935","5,6024","5,5615","-0,47%"
"23.11.2021","5,5863","5,6101","5,6231","5,5737","-0,34%"
"22.11.2021","5,6056","5,6031","5,6321","5,5782","0,22%"
"19.11.2021","5,5935","5,5399","5,6059","5,5354","1,04%"
"18.11.2021","5,5360","5,5522","5,5621","5,5297","-0,20%"
"17.11.2021","5,5470","5,5234","5,5591","5,5107","0,54%"
"16.11.2021","5,5172","5,4798","5,5321","5,4686","0,81%"
"15.11.2021","5,4727","5,4427","5,4840","5,4145","0,80%"
"12.11.2021","5,4290","5,4134","5,4506","5,4065","0,37%"
"11.11.2021","5,4091","5,3843","5,4236","5,3759","0,59%"
"10.11.2021","5,3772","5,3695","5,4131","5,3648","0,29%"
"09.11.2021","5,3618","5,3751","5,3974","5,3624","-0,13%"
"08.11.2021","5,3688","5,3657","5,3870","5,3454","0,16%"
"05.11.2021","5,3602","5,3755","5,3934","5,3496","-0,09%"
"04.11.2021","5,3652","5,4004","5,4412","5,3689","-0,56%"
"03.11.2021","5,3952","5,4194","5,4289","5,3951","-0,33%"
"02.11.2021","5,4129","5,4391","5,4472","5,4099","-0,31%"
"01.11.2021","5,4295","5,4557","5,4717","5,4288","-0,45%"
"29.10.2021","5,4541","5,4615","5,4770","5,4483","-0,02%"
"28.10.2021","5,4550","5,4756","5,4994","5,4520","-0,27%"
"27.10.2021","5,4699","5,4725","5,4791","5,4593","0,06%"
"26.10.2021","5,4666","5,4720","5,4882","5,4622","-0,03%"
"25.10.2021","5,4682","5,4397","5,4822","5,4266","0,68%"
"22.10.2021","5,4311","5,4623","5,4731","5,4342","-0,45%"
"21.10.2021","5,4559","5,4366","5,4710","5,4265","0,44%"
"20.10.2021","5,4319","5,4289","5,4503","5,4160","0,21%"
"19.10.2021","5,4207","5,4244","5,4461","5,4015","0,04%"
"18.10.2021","5,4186","5,4179","5,4332","5,4030","0,12%"
"15.10.2021","5,4121","5,3868","5,4219","5,3823","0,57%"
"14.10.2021","5,3814","5,3871","5,4126","5,3822","-0,02%"
"13.10.2021","5,3826","5,4001","5,4088","5,3830","-0,20%"
"12.10.2021","5,3934","5,4020","5,4086","5,3822","-0,06%"
"11.10.2021","5,3969","5,4149","5,4449","5,3906","-0,19%"
"08.10.2021","5,4074","5,4034","5,4504","5,3927","0,17%"
"07.10.2021","5,3981","5,3454","5,4061","5,3358","1,07%"
"06.10.2021","5,3407","5,4134","5,4373","5,3428","-1,24%"
"05.10.2021","5,4080","5,3833","5,4351","5,3686","0,57%"
"04.10.2021","5,3774","5,3519","5,3905","5,3226","0,64%"
"01.10.2021","5,3430","5,3610","5,3734","5,3288","-0,26%"
"30.09.2021","5,3569","5,3639","5,3994","5,3365","-0,04%"
"29.09.2021","5,3589","5,3702","5,3814","5,3488","-0,13%"
"28.09.2021","5,3657","5,3839","5,4087","5,3534","-0,24%"
"27.09.2021","5,3786","5,3763","5,3923","5,3601","0,26%"
"24.09.2021","5,3647","5,3918","5,4019","5,3664","-0,40%"
"23.09.2021","5,3863","5,3884","5,4055","5,3576","0,06%"
"22.09.2021","5,3832","5,3836","5,3954","5,3693","0,10%"
"21.09.2021","5,3777","5,3643","5,3945","5,3555","0,34%"
"20.09.2021","5,3593","5,3801","5,3833","5,3559","-0,29%"
"17.09.2021","5,3749","5,3611","5,3905","5,3527","0,34%"
"16.09.2021","5,3566","5,3456","5,3851","5,3372","0,31%"
"15.09.2021","5,3400","5,3195","5,3545","5,3111","0,46%"
"14.09.2021","5,3155","5,3319","5,3544","5,3149","-0,20%"
"13.09.2021","5,3262","5,3236","5,3502","5,3115","0,12%"
"10.09.2021","5,3198","5,3189","5,3376","5,3085","0,13%"
"09.09.2021","5,3128","5,2656","5,3350","5,2574","0,99%"
"08.09.2021","5,2608","5,2505","5,2708","5,2411","0,26%"
"07.09.2021","5,2471","5,2728","5,2807","5,2432","-0,37%"
"06.09.2021","5,2667","5,2604","5,2819","5,2514","0,23%"
"03.09.2021","5,2548","5,2575","5,2701","5,2464","0,06%"
"02.09.2021","5,2518","5,2445","5,2672","5,2368","0,30%"
"01.09.2021","5,2362","5,2692","5,2846","5,2351","-0,53%"
"31.08.2021","5,2641","5,3207","5,3302","5,2635","-0,94%"
"30.08.2021","5,3143","5,3380","5,3488","5,3137","-0,33%"
"27.08.2021","5,3319","5,3327","5,3542","5,3215","0,03%"
"26.08.2021","5,3303","5,3461","5,3555","5,3236","-0,22%"
"25.08.2021","5,3418","5,3421","5,3531","5,3326","0,11%"
"24.08.2021","5,3360","5,3523","5,3654","5,3332","-0,24%"
"23.08.2021","5,3487","5,3456","5,3625","5,3263","0,33%"
"20.08.2021","5,3309","5,3570","5,3622","5,3322","-0,35%"
"19.08.2021","5,3494","5,3520","5,3748","5,3450","0,04%"
"18.08.2021","5,3475","5,3562","5,3651","5,3383","-0,07%"
"17.08.2021","5,3512","5,3641","5,3685","5,3407","-0,16%"
"16.08.2021","5,3598","5,3684","5,3837","5,3520","-0,07%"
"13.08.2021","5,3633","5,3874","5,3933","5,3604","-0,31%"
"12.08.2021","5,3802","5,4138","5,4272","5,3794","-0,51%"
"11.08.2021","5,4076","5,4068","5,4240","5,3982","0,12%"
"10.08.2021","5,4011","5,3856","5,4200","5,3749","0,38%"
"09.08.2021","5,3807","5,3976","5,4055","5,3793","-0,23%"
"06.08.2021","5,3930","5,3514","5,4043","5,3408","0,89%"
"05.08.2021","5,3453","5,3340","5,3656","5,3238","0,31%"
"04.08.2021","5,3287","5,3417","5,3562","5,3164","-0,12%"
"03.08.2021","5,3350","5,3321","5,3460","5,3217","0,17%"
"02.08.2021","5,3260","5,3485","5,3594","5,3232","-0,33%"
"30.07.2021","5,3437","5,3688","5,3798","5,3436","-0,37%"
"29.07.2021","5,3638","5,3953","5,4074","5,3646","-0,47%"
"28.07.2021","5,3892","5,4014","5,4160","5,3898","-0,12%"
"27.07.2021","5,3959","5,3777","5,4069","5,3602","0,44%"
"26.07.2021","5,3724","5,3425","5,3840","5,3375","0,74%"
"23.07.2021","5,3327","5,3396","5,3532","5,3257","-0,00%"
"22.07.2021","5,3329","5,3215","5,3499","5,3102","0,33%"
"21.07.2021","5,3151","5,3131","5,3351","5,3050","0,18%"
"20.07.2021","5,3056","5,3271","5,3360","5,3018","-0,29%"
"19.07.2021","5,3209","5,3492","5,3570","5,3147","-0,35%"
"16.07.2021","5,3394","5,3653","5,3829","5,3387","-0,38%"
"15.07.2021","5,3595","5,3435","5,3855","5,3361","0,40%"
"14.07.2021","5,3382","5,3703","5,3980","5,3406","-0,49%"
"13.07.2021","5,3643","5,3306","5,3763","5,3225","0,77%"
"12.07.2021","5,3235","5,3219","5,3362","5,3071","0,11%"
"09.07.2021","5,3176","5,2894","5,3282","5,2765","0,71%"
"08.07.2021","5,2802","5,3077","5,3127","5,2755","-0,36%"
"07.07.2021","5,2993","5,2677","5,3135","5,2610","0,71%"
"06.07.2021","5,2618","5,2551","5,2736","5,2483","0,30%"
"05.07.2021","5,2461","5,2544","5,2750","5,2459","-0,01%"
"02.07.2021","5,2465","5,2482","5,2780","5,2360","0,06%"
"01.07.2021","5,2436","5,2731","5,2812","5,2345","-0,45%"
"30.06.2021","5,2671","5,2575","5,2830","5,2347","0,29%"
"29.06.2021","5,2519","5,2417","5,2653","5,2310","0,30%"
"28.06.2021","5,2363","5,2510","5,2670","5,2341","-0,18%"
"25.06.2021","5,2459","5,2724","5,2785","5,2389","-0,40%"
"24.06.2021","5,2672","5,3084","5,3189","5,2659","-0,65%"
"23.06.2021","5,3019","5,2728","5,3182","5,2661","0,65%"
"22.06.2021","5,2679","5,2921","5,3035","5,2692","-0,36%"
"21.06.2021","5,2870","5,2992","5,3096","5,2776","-0,05%"
"18.06.2021","5,2898","5,3303","5,3407","5,2864","-0,68%"
"17.06.2021","5,3258","5,2797","5,3370","5,2708","0,99%"
"16.06.2021","5,2735","5,2601","5,2826","5,2410","0,36%"
"15.06.2021","5,2544","5,2561","5,2778","5,2427","0,12%"
"14.06.2021","5,2483","5,2487","5,2674","5,2213","0,21%"
"11.06.2021","5,2371","5,2059","5,2516","5,1940","0,77%"
"10.06.2021","5,1972","5,1874","5,2083","5,1763","0,29%"
"09.06.2021","5,1823","5,1906","5,1968","5,1578","-0,07%"
"08.06.2021","5,1861","5,1987","5,2028","5,1754","-0,08%"
"07.06.2021","5,1903","5,1867","5,2071","5,1715","0,14%"
"04.06.2021","5,1828","5,1892","5,2235","5,1769","-0,04%"
"03.06.2021","5,1848","5,1734","5,1954","5,1686","0,32%"
"02.06.2021","5,1683","5,1665","5,1944","5,1621","0,16%"
"01.06.2021","5,1603","5,2055","5,2207","5,1576","-0,71%"
"31.05.2021","5,1974","5,2158","5,2234","5,2005","-0,33%"
"28.05.2021","5,2145","5,2305","5,2398","5,2056","-0,22%"
"27.05.2021","5,2261","5,2105","5,2372","5,1870","0,42%"
"26.05.2021","5,2045","5,1797","5,2185","5,1709","0,57%"
"25.05.2021","5,1752","5,1944","5,2024","5,1663","-0,31%"
"24.05.2021","5,1912","5,2274","5,2291","5,1861","-0,48%"
"21.05.2021","5,2164","5,2143","5,2351","5,2062","0,12%"
"20.05.2021","5,2099","5,2443","5,2512","5,2078","-0,54%"
"19.05.2021","5,2382","5,2490","5,2635","5,2316","-0,08%"
"18.05.2021","5,2426","5,2653","5,2814","5,2420","-0,39%"
"17.05.2021","5,2632","5,2585","5,2769","5,2493","0,17%"
"14.05.2021","5,2544","5,2665","5,2739","5,2472","-0,14%"
"13.05.2021","5,2616","5,3032","5,3102","5,2544","-0,67%"
"12.05.2021","5,2972","5,2994","5,3123","5,2793","0,11%"
"11.05.2021","5,2916","5,3081","5,3236","5,2808","-0,25%"
"10.05.2021","5,3047","5,2326","5,3149","5,2305","1,54%"
"07.05.2021","5,2240","5,2607","5,2881","5,2288","-0,60%"
"06.05.2021","5,2554","5,2950","5,3152","5,2582","-0,66%"
"05.05.2021","5,2901","5,2684","5,3113","5,2618","0,51%"
"04.05.2021","5,2632","5,2425","5,2770","5,2322","0,52%"
"03.05.2021","5,2359","5,2436","5,2539","5,2281","0,02%"
"30.04.2021","5,2348","5,2550","5,2670","5,2287","-0,29%"
"29.04.2021","5,2498","5,2624","5,2849","5,2446","-0,12%"
"28.04.2021","5,2560","5,2600","5,2861","5,2477","0,01%"
"27.04.2021","5,2554","5,2421","5,2716","5,2334","0,33%"
"26.04.2021","5,2379","5,2276","5,2520","5,2183","0,37%"
"23.04.2021","5,2188","5,2559","5,2692","5,2221","-0,60%"
"22.04.2021","5,2501","5,2727","5,2818","5,2347","-0,30%"
"21.04.2021","5,2661","5,2708","5,2914","5,2655","0,00%"
"20.04.2021","5,2661","5,2908","5,2955","5,2656","-0,36%"
"19.04.2021","5,2853","5,2421","5,3000","5,2371","0,92%"
"16.04.2021","5,2373","5,2426","5,2537","5,2101","-0,00%"
"15.04.2021","5,2374","5,2393","5,2607","5,2318","0,05%"
"14.04.2021","5,2347","5,2515","5,2638","5,2329","-0,21%"
"13.04.2021","5,2459","5,2291","5,2938","5,2197","0,42%"
"12.04.2021","5,2239","5,2226","5,2464","5,2069","0,20%"
"09.04.2021","5,2133","5,2377","5,2638","5,2140","-0,38%"
"08.04.2021","5,2330","5,2937","5,3056","5,2327","-1,04%"
"07.04.2021","5,2879","5,3484","5,3541","5,2792","-1,05%"
"06.04.2021","5,3440","5,4008","5,4160","5,3447","-0,90%"
"05.04.2021","5,3923","5,4026","5,4349","5,3910","-0,14%"
"02.04.2021","5,3998","5,3884","5,4204","5,3788","0,29%"
"01.04.2021","5,3844","5,4414","5,4521","5,3839","-0,95%"
"31.03.2021","5,4360","5,4623","5,4819","5,4375","-0,40%"
"30.03.2021","5,4578","5,4551","5,4738","5,4408","0,15%"
"29.03.2021","5,4495","5,4286","5,4815","5,4131","0,60%"
"26.03.2021","5,4168","5,4124","5,4396","5,4033","0,18%"
"25.03.2021","5,4071","5,3630","5,4187","5,3541","0,92%"
"24.03.2021","5,3577","5,3604","5,3791","5,3442","0,02%"
"23.03.2021","5,3565","5,3401","5,3702","5,3233","0,40%"
"22.03.2021","5,3349","5,3751","5,3916","5,3308","-0,70%"
"19.03.2021","5,3724","5,4001","5,4174","5,3682","-0,39%"
"18.03.2021","5,3932","5,3602","5,4227","5,3528","0,73%"
"17.03.2021","5,3540","5,3644","5,3987","5,3497","-0,13%"
"16.03.2021","5,3608","5,3433","5,3733","5,3145","0,38%"
"15.03.2021","5,3406","5,3368","5,3645","5,3295","0,10%"
"12.03.2021","5,3355","5,3514","5,3706","5,3281","-0,24%"
"11.03.2021","5,3485","5,3416","5,3619","5,3180","0,24%"
"10.03.2021","5,3358","5,3327","5,3568","5,3239","0,13%"
"09.03.2021","5,3289","5,3656","5,3728","5,3277","-0,62%"
"08.03.2021","5,3623","5,3280","5,3728","5,3135","0,74%"
"05.03.2021","5,3231","5,2983","5,3379","5,2888","0,57%"
"04.03.2021","5,2931","5,2590","5,3070","5,2494","0,72%"
"03.03.2021","5,2554","5,2410","5,2793","5,2351","0,33%"
"02.03.2021","5,2382","5,2387","5,2561","5,2309","0,08%"
"01.03.2021","5,2340","5,2206","5,2587","5,2105","0,47%"
"26.02.2021","5,2095","5,2059","5,2296","5,1701","0,17%"
"25.02.2021","5,2004","5,2369","5,2467","5,1926","-0,62%"
"24.02.2021","5,2327","5,2347","5,2785","5,2299","0,04%"
"23.02.2021","5,2306","5,2019","5,2408","5,1919","0,64%"
"22.02.2021","5,1972","5,1871","5,2110","5,1771","0,28%"
"19.02.2021","5,1827","5,1884","5,1924","5,1685","-0,02%"
"18.02.2021","5,1835","5,1684","5,1993","5,1609","0,39%"
"17.02.2021","5,1636","5,1634","5,1902","5,1571","0,09%"
"16.02.2021","5,1590","5,1409","5,1712","5,1327","0,45%"
"15.02.2021","5,1359","5,1377","5,1539","5,1308","0,12%"
"12.02.2021","5,1295","5,1291","5,1484","5,1191","0,10%"
"11.02.2021","5,1244","5,1272","5,1418","5,1188","0,05%"
"10.02.2021","5,1220","5,1019","5,1360","5,0917","0,47%"
"09.02.2021","5,0982","5,1041","5,1191","5,0892","-0,03%"
"08.02.2021","5,0997","5,1090","5,1265","5,0936","-0,11%"
"05.02.2021","5,1051","5,1441","5,1547","5,1076","-0,68%"
"04.02.2021","5,1399","5,0877","5,1478","5,0757","1,09%"
"03.02.2021","5,0843","5,0862","5,1099","5,0752","0,02%"
"02.02.2021","5,0832","5,1104","5,1252","5,0637","-0,41%"
"01.02.2021","5,1042","5,1091","5,1305","5,0959","0,11%"
"29.01.2021","5,0986","5,1408","5,1495","5,0982","-0,75%"
"28.01.2021","5,1372","5,1409","5,1528","5,1210","0,01%"
"27.01.2021","5,1366","5,1347","5,1642","5,1279","0,10%"
"26.01.2021","5,1313","5,1135","5,1444","5,1038","0,42%"
"25.01.2021","5,1100","5,1024","5,1216","5,0978","0,20%"
"22.01.2021","5,0998","5,1165","5,1219","5,0858","-0,19%"
"21.01.2021","5,1094","5,1139","5,1371","5,1062","0,04%"
"20.01.2021","5,1072","5,0960","5,1240","5,0894","0,29%"
"19.01.2021","5,0922","5,1052","5,1120","5,0807","-0,13%"
"18.01.2021","5,0986","5,1104","5,1161","5,0827","0,00%"
"15.01.2021","5,0986","5,1153","5,1302","5,0932","-0,22%"
"14.01.2021","5,1098","5,0938","5,1293","5,0863","0,44%"
"13.01.2021","5,0876","5,0609","5,1027","5,0570","0,60%"
"12.01.2021","5,0575","5,0369","5,0775","5,0251","0,51%"
"11.01.2021","5,0320","5,0088","5,0405","4,9942","0,58%"
"08.01.2021","5,0028","4,9957","5,0314","4,9910","0,25%"
"07.01.2021","4,9901","4,9952","5,0166","4,9729","0,02%"
"06.01.2021","4,9893","5,0230","5,0310","4,9770","-0,54%"
"05.01.2021","5,0163","5,0464","5,0557","5,0153","-0,49%"
"04.01.2021","5,0410","5,1118","5,1144","5,0230","-1,33%"
"01.01.2021","5,1090","5,1042","5,1191","5,0949","0,25%"
"31.12.2020","5,0961","5,0760","5,1388","5,0577","0,57%"
"30.12.2020","5,0674","5,0005","5,0970","4,9928","1,43%"
"29.12.2020","4,9961","4,9521","5,0309","4,9354","1,00%"
"28.12.2020","4,9468","5,0092","5,0258","4,9335","-1,15%"
"25.12.2020","5,0044","5,0100","5,0317","5,0022","0,05%"
"24.12.2020","5,0019","4,9875","5,0377","4,9809","0,43%"
"23.12.2020","4,9806","4,9503","5,0114","4,9421","0,69%"
"22.12.2020","4,9465","4,9404","4,9679","4,9183","0,26%"
"21.12.2020","4,9337","4,9175","4,9542","4,8874","0,13%"
"18.12.2020","4,9271","4,9174","4,9835","4,8903","0,33%"
"17.12.2020","4,9111","4,9126","4,9484","4,9046","0,08%"
"16.12.2020","4,9071","4,9191","4,9339","4,8917","-0,17%"
"15.12.2020","4,9153","4,8696","4,9250","4,8591","1,07%"
"14.12.2020","4,8635","4,8774","4,9125","4,8614","0,25%"
"11.12.2020","4,8513","4,8486","4,8625","4,8014","0,21%"
"10.12.2020","4,8412","4,9181","4,9236","4,8389","-1,47%"
"09.12.2020","4,9135","4,9090","4,9381","4,8959","0,18%"
"08.12.2020","4,9046","4,9399","4,9495","4,8944","-0,62%"
"07.12.2020","4,9351","4,9588","4,9588","4,8896","-0,31%"
"04.12.2020","4,9505","4,9484","4,9812","4,9311","0,19%"
"03.12.2020","4,9413","4,9378","4,9729","4,9342","0,23%"
"02.12.2020","4,9300","4,9447","4,9610","4,9234","-0,15%"
"01.12.2020","4,9375","5,0043","5,0205","4,9401","-1,24%"
"30.11.2020","4,9996","4,9909","5,0120","4,9683","0,38%"
"27.11.2020","4,9809","5,0178","5,0301","4,9819","-0,64%"
"26.11.2020","5,0128","5,0166","5,0261","5,0037","0,03%"
"25.11.2020","5,0112","5,0130","5,0269","4,9957","0,06%"
"24.11.2020","5,0084","5,0313","5,0425","5,0075","-0,38%"
"23.11.2020","5,0277","5,0040","5,0496","5,0029","0,52%"
"20.11.2020","5,0019","4,9888","5,0142","4,9822","0,36%"
"19.11.2020","4,9840","5,0012","5,0175","4,9818","-0,26%"
"18.11.2020","4,9970","5,0131","5,0244","4,9907","-0,20%"
"17.11.2020","5,0070","4,9799","5,0303","4,9682","0,68%"
"16.11.2020","4,9734","4,9909","5,0187","4,9687","-0,35%"
"13.11.2020","4,9910","4,9896","5,0171","4,9818","0,10%"
"12.11.2020","4,9861","5,0338","5,0381","4,9788","-0,85%"
"11.11.2020","5,0287","5,0505","5,0722","5,0258","-0,36%"
"10.11.2020","5,0470","4,9978","5,0665","4,9821","1,02%"
"09.11.2020","4,9962","4,9915","5,0038","4,9356","0,19%"
"06.11.2020","4,9865","5,0326","5,0448","4,9804","-0,85%"
"05.11.2020","5,0290","5,0326","5,0470","4,9813","0,03%"
"04.11.2020","5,0273","5,0624","5,1361","5,0235","-0,60%"
"03.11.2020","5,0578","5,1072","5,1137","5,0454","-0,87%"
"02.11.2020","5,1021","5,1214","5,1286","5,0899","-0,25%"
"30.10.2020","5,1148","5,1209","5,1473","5,1047","-0,08%"
"29.10.2020","5,1187","5,1213","5,1485","5,0955","-0,01%"
"28.10.2020","5,1191","5,0753","5,1251","5,0662","0,96%"
"27.10.2020","5,0706","5,0472","5,0781","5,0370","0,51%"
"26.10.2020","5,0447","5,0254","5,0739","5,0153","0,51%"
"23.10.2020","5,0190","5,0658","5,0780","5,0165","-0,85%"
"22.10.2020","5,0622","5,0661","5,0895","5,0517","0,09%"
"21.10.2020","5,0576","4,9994","5,0763","4,9865","1,34%"
"20.10.2020","4,9908","5,0331","5,0526","4,9863","-0,73%"
"19.10.2020","5,0273","5,0157","5,0584","4,9990","0,44%"
"16.10.2020","5,0055","5,0218","5,0501","4,9970","-0,21%"
"15.10.2020","5,0159","5,0021","5,0483","4,9913","0,34%"
"14.10.2020","4,9991","4,9509","5,0138","4,9204","1,04%"
"13.10.2020","4,9474","4,9304","4,9766","4,9234","0,49%"
"12.10.2020","4,9232","4,9293","4,9668","4,9182","-0,05%"
"09.10.2020","4,9255","4,9385","4,9458","4,8931","-0,19%"
"08.10.2020","4,9351","4,9239","4,9517","4,9065","0,30%"
"07.10.2020","4,9201","4,9284","4,9372","4,8924","-0,08%"
"06.10.2020","4,9240","4,9510","4,9674","4,9097","-0,49%"
"05.10.2020","4,9480","4,9710","4,9813","4,9358","-0,42%"
"02.10.2020","4,9687","4,9191","4,9815","4,9093","1,12%"
"01.10.2020","4,9139","4,9953","4,9994","4,9033","-1,56%"
"30.09.2020","4,9919","4,9587","5,0024","4,9399","0,76%"
"29.09.2020","4,9542","5,0451","5,0691","4,9422","-1,73%"
"28.09.2020","5,0413","4,9868","5,0612","4,9814","1,20%"
"25.09.2020","4,9814","4,9753","4,9942","4,9632","0,17%"
"24.09.2020","4,9730","4,9283","4,9884","4,9151","0,99%"
"23.09.2020","4,9244","4,8828","4,9405","4,8691","1,02%"
"22.09.2020","4,8747","4,8931","4,9235","4,8716","-0,32%"
"21.09.2020","4,8902","4,8692","4,9127","4,8545","0,61%"
"18.09.2020","4,8607","4,8770","4,8917","4,8576","-0,23%"
"17.09.2020","4,8719","4,8836","4,9097","4,8590","-0,17%"
"16.09.2020","4,8804","4,8495","4,8920","4,8292","0,76%"
"15.09.2020","4,8436","4,8148","4,8534","4,7984","0,64%"
"14.09.2020","4,8126","4,8032","4,8361","4,7985","0,30%"
"11.09.2020","4,7980","4,8257","4,8323","4,7895","-0,53%"
"10.09.2020","4,8235","4,8934","4,9089","4,8007","-1,36%"
"09.09.2020","4,8902","4,9122","4,9177","4,8729","-0,32%"
"08.09.2020","4,9061","4,9446","4,9536","4,9049","-0,66%"
"07.09.2020","4,9386","4,9969","5,0038","4,9351","-1,13%"
"04.09.2020","4,9950","4,9738","5,0080","4,9629","0,53%"
"03.09.2020","4,9687","4,9699","4,9852","4,9570","0,08%"
"02.09.2020","4,9645","4,9308","4,9799","4,9253","0,74%"
"01.09.2020","4,9280","4,9243","4,9464","4,9047","0,13%"
"31.08.2020","4,9218","4,9213","4,9303","4,9028","0,09%"
"28.08.2020","4,9174","4,9260","4,9362","4,9038","-0,05%"
"27.08.2020","4,9201","4,9282","4,9471","4,9071","-0,13%"
"26.08.2020","4,9266","4,8913","4,9403","4,8803","0,78%"
"25.08.2020","4,8886","4,8717","4,8966","4,8527","0,41%"
"24.08.2020","4,8686","4,9001","4,9056","4,8554","-0,54%"
"21.08.2020","4,8948","4,8854","4,9127","4,8780","0,30%"
"20.08.2020","4,8800","4,8684","4,8917","4,8415","0,30%"
"19.08.2020","4,8655","4,8555","4,8952","4,8514","0,24%"
"18.08.2020","4,8537","4,8537","4,8756","4,8365","0,02%"
"17.08.2020","4,8528","4,8593","4,8738","4,8453","-0,01%"
"14.08.2020","4,8534","4,8637","4,8891","4,8522","-0,12%"
"13.08.2020","4,8594","4,8710","4,8762","4,8580","-0,11%"
"12.08.2020","4,8646","4,8988","4,9091","4,8597","-0,60%"
"11.08.2020","4,8942","4,8987","4,9089","4,8865","0,00%"
"10.08.2020","4,8941","4,8829","4,9030","4,8755","0,24%"
"07.08.2020","4,8824","4,8896","4,9078","4,8688","-0,09%"
"06.08.2020","4,8869","4,8689","4,9099","4,8565","0,44%"
"05.08.2020","4,8656","4,8676","4,8780","4,8573","-0,00%"
"04.08.2020","4,8657","4,9042","4,9102","4,8650","-0,72%"
"03.08.2020","4,9010","4,9058","4,9278","4,8944","0,09%"
"31.07.2020","4,8968","4,8771","4,9153","4,8583","0,56%"
"30.07.2020","4,8697","4,8561","4,9006","4,8508","0,38%"
"29.07.2020","4,8513","4,8703","4,8965","4,8531","-0,28%"
"28.07.2020","4,8650","4,8130","4,8780","4,8046","1,12%"
"27.07.2020","4,8111","4,8335","4,8464","4,8046","-0,40%"
"24.07.2020","4,8306","4,8449","4,8555","4,8306","-0,24%"
